,name,rating,price,review_count,address,latitude,longitude,zip code,restaurant_id
1676,Point & Feather,3.0,$$,118,"['113 W Hubbard St', 'Chicago, IL 60654']",41.8898784,-87.6316175,60654,SUG5XtgrhfcFncFrHL1bdA
1677,McCormick & Schmick's Seafood & Steaks,3.0,$$$,501,"['1 E Wacker Dr', 'Chicago, IL 60601']",41.886558,-87.6272138,60601,jkJgeuxKApa5Ok4e3_oe4Q
1678,Potbelly Sandwich Shop,4.0,$,68,"['55 W Monroe St', 'Space 100d', 'Space 100D', 'Chicago, IL 60603']",41.8803301000605,-87.6297930822853,60603,D0BKmF373uEMzVN8up9wAg
1679,Townhouse Restaurant & Wine Bar,3.0,$$,187,"['111 S Wacker Dr', 'Chicago, IL 60606']",41.8805212,-87.6366133,60606,DNy0sRymG0_nN-9KjU2FFQ
1680,Dollop Coffee,3.5,$$,71,"['55 W Monroe St', 'Chicago, IL 60603']",41.88036,-87.6298,60603,ISkVsSLvprNwiZHfku6F_A
1681,Tabo Sushi & Noodles by Takashi,3.0,$$,145,"['111 N State St', 'Chicago, IL 60602']",41.88391,-87.62757,60602,a6RV0dOOQpWYQW_1kP2GgA
1682,Rebar,3.0,$$$,236,"['401 N Wabash Ave', 'Trump International Hotel & Tower Chicago', 'Chicago, IL 60611']",41.8887211559895,-87.6267614232788,60611,RqZAYrIzVRD6LBiMiwjnqg
1683,Midland Social Club,3.0,,4,"['172 W Adams St', 'Chicago, IL 60603']",41.87973,-87.63314,60603,dqvgDMj69aOqb02xw_MdGA
1684,Luke's Italian Beef,3.5,$,361,"['215 W Jackson Blvd', 'Chicago, IL 60606']",41.87796889675,-87.63440466055,60606,vqCfdZCRH7h6eAB0U7ANGg
1685,Blaze Pizza,3.5,$$,50,"['511 S State St', 'Chicago, IL 60605']",41.8753646649101,-87.6273261282877,60605,eqJtl0sO2YFpCtustzURNA
1686,Goddess And The Baker,3.5,$$,481,"['225 N Lasalle St', 'Chicago, IL 60601']",41.8866298,-87.6322832,60601,3PmkhCIxg8dBZQSvdp83kw
1687,Dough Bros Pizzeria & Sub Shop,3.5,$,317,"['400 N State St', 'Chicago, IL 60654']",41.8895507,-87.6281939,60654,9j1U-xXfP0YYCq4vR26l1w
1688,O'Briens Riverwalk Cafe,2.0,$$,252,"['45 E Riverwalk S', 'Chicago, IL 60601']",41.887470556604,-87.6264381408691,60601,YMSM63ZnGDW2hbb6rvr8kA
1689,Reggie's Pizza Express,4.0,$,43,"['411 S Wells St', 'Chicago, IL 60607']",41.8764,-87.6333618,60607,pgfgQdHBdE2ZqmQwbhuHmg
1690,Shamrock Club,4.0,$,166,"['210 W Kinzie St', 'Chicago, IL 60654']",41.8893394730647,-87.6346463334214,60654,AJw1pkVQJ-DmXU89CgZ9-w
1691,Left Coast Food + Juice,3.0,,24,"['151 N Franklin St', 'Chicago, IL 60606']",41.8846,-87.635223,60606,RFMtLDfZrsrfgCMSitUxtg
1692,One North Kitchen & Bar,3.5,$$,215,"['1 N Wacker Dr', 'Chicago, IL 60606']",41.88226,-87.63639,60606,pu6yIiyxQ4zLh9hgWOmNfA
1693,Lizzie McNeill's Irish Pub,3.5,$$,263,"['400 N McClurg Ct', 'Chicago, IL 60611']",41.8893740971253,-87.617735277895,60611,XOqAhX8s4Hgif8sMe-3fHg
1694,Fountain Café,3.5,$,8,"['Grant Park', 'S Columbus Dr & E Congress Pkwy', 'Chicago, IL 60605']",41.8767909137259,-87.6186726435593,60605,pRXnjy3YgMpI8ZFQFRpDFg
1695,Pita Yeero,3.5,,2,"['15 W Washington', 'Urbanspace Chicago', 'Chicago, IL 60602']",41.88299385403627,-87.62858419999999,60602,oHgfKQ_loiGs3iCevw1_Kw
1696,Dollop Coffee,4.0,$$,236,"['343 S Dearborn St', 'Chicago, IL 60604']",41.8769112,-87.628724,60604,68qI4BHi_gVQcgNrVaql-Q
1697,Celeste,3.5,$$,472,"['111 W Hubbard St', 'Chicago, IL 60654']",41.889783,-87.631672,60654,vwjgTD_eSgkkwjKYRBBKBQ
1698,312 Chicago,3.5,$$,460,"['136 N LaSalle St', 'Chicago, IL 60602']",41.8843412,-87.63281956942238,60602,JaO7VswL5hk1DF09CYB-cQ
1699,Protein Bar,4.0,$,261,"['10 W Lake St', 'Chicago, IL 60601']",41.8858024477959,-87.6283451914787,60601,2fZ02ae7kZG9PW0vKjtTRQ
1700,Tiny Tapp & Cafe,3.5,$$,166,"['55 W Riverwalk S', 'Chicago, IL 60601']",41.8865157,-87.6298894,60601,Q7WCegN7sRe9LZ5OaX45lg
1701,Ajida,3.5,$$,324,"['201 N Wells St', 'Chicago, IL 60606']",41.88603,-87.63371,60606,uU7OQj1Hnwh3CvJGLycxfA
1702,Press Kitchen,3.5,$$,5,"['211 N Stetson Ave', 'Chicago, IL 60601']",41.88612,-87.62195,60601,tUIYyjSMQipVZd9xdgRCvQ
1703,Market Creations,4.0,,12,"['1 S Franklin St', 'Fl 2', 'Chicago, IL 60606']",41.88154601004589,-87.63505414815334,60606,Em3GSPR2REgo6HFEmFkepQ
1704,The Franklin Tap,3.0,$$,198,"['325 S Franklin St', 'Chicago, IL 60606']",41.87746,-87.63478,60606,JntMBuVk3FmZGH7qPB5d4w
1705,Naf Naf Grill,4.0,$,261,"['309 W Washington St', 'Chicago, IL 60606']",41.8831067876924,-87.6356236439325,60606,8BXbNpuPz_WR92_LE8V8kQ
1706,Chick-fil-A,4.0,$,224,"['177 N State St', 'Ste 1a', 'Chicago, IL 60601']",41.8856029,-87.6276723,60601,1WjfpwF1-tiKV6U0dtp3og
1707,Brown Bag Seafood,3.5,$$,79,"['414 N Wells St', 'Chicago, IL 60654']",41.8897685,-87.63428187692965,60654,Of7efHUmHcs7FhNc5_bQ7g
1708,Court Cafe,4.0,,1,"['111 S Michigan Ave', 'Chicago, IL 60603']",41.8805085,-87.624081,60603,8vCDTaUQksq0_nU4kkciEg
1709,Steadfast,3.5,$$$,178,"['120 W Monroe St', 'Chicago, IL 60603']",41.88093,-87.63169,60603,Nw0YaJPZA2lSnfkGtjnNCQ
1710,The Sarah and Peer Pedersen Room,3.0,$$$,18,"['20 North Wacker Dr', 'Civic Opera House', 'Chicago, IL 60606']",41.8824963,-87.637329,60606,A9tAJqtGcIhmT7mz4hmGmQ
1711,Market Creations,3.5,,14,"['101 N Wacker', 'Ste 103', 'Chicago, IL 60606']",41.88353,-87.63654,60606,4Q2n-tIrgcmzgFkRr99G8Q
1712,Bombay Eats,4.0,$,441,"['122 N Wells St', 'Chicago, IL 60606']",41.88393,-87.63403,60606,Nj1S50plrXjrchoDuNT95Q
1713,Blackwood BBQ,4.0,$,370,"['307 W Lake St', 'Chicago, IL 60606']",41.885604,-87.63594,60606,zQnbP2dJoro12dk66RUXBA
1714,Protein Bar,4.0,$,402,"['235 S Franklin St', 'Chicago, IL 60606']",41.8790123356902,-87.6350229818467,60606,t3Gg5wW9wxHO4s9tGBArQQ
1715,Smith & Wollensky,3.5,$$$,1020,"['318 N State St', 'Chicago, IL 60654']",41.8883017,-87.6281349,60654,34C7qV4KzeOyRWZId6pl_g
1716,Happy Lobster,3.0,,4,"['15 W Washington St', 'Chicago, IL 60602']",41.883764092186844,-87.6286271153422,60602,QEbDPN0V2VD80PGaJkXgnQ
1717,Untitled Supper Club,3.5,$$$,1116,"['111 W Kinzie St', 'Chicago, IL 60654']",41.8889649,-87.6316229,60654,KGMxtvX0191P1teCk1Yt6w
1718,Panda Express,2.5,$,37,"['29 East Madison', 'SUITE 191', 'Chicago, IL 60602']",41.88183292861002,-87.62667442352627,60602,JwnXfTcwyIskzBqAsFI0JQ
1719,Jerk Taco Man,5.0,,1,"['420 S Clark St', 'Chicago, IL 60605']",41.87635,-87.63106,60605,jJWawIVJwhDEYzhF-tQo-A
1720,Just Salad,4.5,,3,"['180 N Stetson Ave', 'Ste CL 11', 'Chicago, IL 60601']",41.88542,-87.62271,60601,u3erUfIOp-vmydHGD2saHA
1721,McDonald's,3.0,$,40,"['23 S Clark', 'Chicago, IL 60603']",41.880939,-87.6305628,60603,oeqo_YONXZuRBeyC419fww
1722,Breaking Bread Lunch,5.0,$,3,"['222 W Merchandise Mart Plz', 'Fl 12', '1871 Kitchen', 'Chicago, IL 60654']",41.8884267391537,-87.6362236362457,60654,ElRCJ8FV6nmO1OvkqdWfFA
1723,Burger King,2.5,$,31,"['18 W Jackson Blvd', 'Chicago, IL 60604']",41.87842,-87.62839,60604,IWoBVzhsNZybPfrtgSdo6Q
1724,Boni Vino Ristorante & Pizzeria,3.5,$$,130,"['111 W Van Buren St', 'Chicago, IL 60605']",41.8767451,-87.6311029,60605,jJ3R_3MLB38R_PzrKzKuAg
1725,Buck's Four Star Grill,3.5,$,13,"['301 S Columbus Dr', 'Chicago, IL 60605']",41.874817,-87.618619,60605,nnww_i40GwnUxDaj6tALeA
1726,O'Callaghan's,3.5,$$,246,"['29 W Hubbard St', 'Chicago, IL 60654']",41.8898086547852,-87.6291961669922,60654,HaVHlgdAUN9V4Ghg6WrqdA
1727,Corner Bakery,3.0,$,170,"['360 N Michigan Ave', 'ENTRANCE ON WACKER DRIVE', 'Chicago, IL 60601']",41.88812,-87.6250756,60601,kbtisZOD6By-10jvCXgpoA
1728,International Sandwich Shop,4.0,,25,"['1 N Franklin St', 'Chicago, IL 60606']",41.88227,-87.63502,60606,jtx3JKncVvDx09RbKGllZg
1729,Kinzie Chophouse,4.0,$$$,831,"['400 N Wells St', 'Chicago, IL 60654']",41.8893789,-87.634279,60654,rnjz2KNgsQ2YaC_kjeuuAQ
1730,McDonald's,2.0,$,62,"['144 S Wabash', 'Chicago, IL 60604']",41.8796553070245,-87.626401262759,60604,vFTJC00h6uFsRrOEKHCllg
1731,Shake Shack,3.5,$$,30,"['316 W Jackson Blvd', 'Ste L1-20', 'Chicago, IL 60606']",41.8782349,-87.635412,60606,OpXlEaaln5In3FJ6QtUqsQ
1732,Corner Bakery,3.0,$,52,"['140 S Dearborn', 'Chicago, IL 60603']",41.87984,-87.629417,60603,nPVD4LB1lEiSm9O-ygHMFA
1733,The BISTRO At 151,2.5,$$,13,"['151 E Wacker Dr', 'Hyatt Regency Chicago', 'Chicago, IL 60601']",41.8775205,-87.6136357592774,60601,v9d1-W91yQXPRKSk-c44-A
1734,Chipotle Mexican Grill,2.5,$,111,"['8 E Madison St', 'Chicago, IL 60602']",41.88212717,-87.62701617,60602,-iXqnFg4a_IlGq4gqFXrSw
1735,Plant Junkie - Inside Urban Space,5.0,,5,"['15 W Washington St', 'Chicago, IL 60602']",41.8831,-87.62868,60602,7XU2gsXYwj87XMRwAxyOCQ
1736,Sopraffina Marketcaffe,3.5,$$,71,"['222 W Adams St', 'Chicago, IL 60606']",41.8798877824687,-87.6350387050518,60606,lcML4R0fw3axdYPjcYPeRQ
1737,Potbelly Sandwich Shop,3.5,$,38,"['111 E Wacker Dr', 'Chicago, IL 60601']",41.887483,-87.623613,60601,OIJFmrg_CsYtKPri4b4sjg
1738,Park Cafe,2.5,$$,58,"['11 N Michigan Ave', 'Chicago, IL 60602']",41.8822662,-87.6240451,60602,lgiGD74_ZM8pTvIyGslJ4A
1739,Which Wich,3.5,$,157,"['108 N State St', 'Ste 002', 'Chicago, IL 60602']",41.883599,-87.628298,60602,5WU5wPtC9DpgwWqkQurAnw
1740,Lito's Empanadas - Revival Food Hall,4.0,,9,"['125 S Clark St', 'Chicago, IL 60603']",41.87979,-87.63051,60603,5_alH5JTLNBISdeKmKYjVw
1741,Hannah's Bretzel,4.0,$$,226,"['233 N Michigan Ave', 'Chicago, IL 60601']",41.88706946643532,-87.62292653152844,60601,9htt8fKKKG07eBPszNMg4A
1742,Sbarro,2.5,$,15,"['333 S State St', 'Chicago, IL 60604']",41.877512,-87.627161,60604,LAGftlwqIkRYVRtx_81MOg
1743,Bockwinkel's,3.5,$,122,"['222 N Columbus Dr', 'Chicago, IL 60601']",41.8866048300081,-87.621770790213,60601,jPkbsGAke4HMHODgXM0Djg
1744,Gingerbread Express Elevator,5.0,,1,"['401 N Wabash Ave', 'Chicago, IL 60611']",41.8891296386719,-87.6266326904297,60611,Tu9rCRUd-s_d3csBjbs6Mw
1745,P.F. Chang's To Go,2.0,,44,"['213 W Hubbard St', 'Chicago, IL 60654']",41.8897577,-87.634876,60654,7w-T-jig-4IWB_kryIsjSQ
1746,Atrium at the Thompson Center,4.0,$$,10,"['100 W Randolph St', 'Chicago, IL 60601']",41.884785,-87.631546,60601,bf_79e2de-IV0IpgXt8sRQ
1747,Museum Cafe,3.5,$$,37,"['111 S Michigan Ave', 'Chicago, IL 60603']",41.8793887036358,-87.6213201196838,60603,rU_86eW5NMe4X5Urk468YA
1748,Mia Torre,4.0,,2,"['233 S Wacker Dr', 'Chicago, IL 60606']",41.8787231445312,-87.6359710693359,60606,9BTXrcbWg6qbwSS_d3uRFA
1749,Jimmy John's,3.5,$,17,"['249 South State St', 'Chicago, IL 60604']",41.878426,-87.627469,60604,fVkpLWJncAxuWauMM31ikQ
1750,Café by The River,4.5,,4,"['110 N Upper Wacker Dr', 'Chicago, IL 60606']",41.883572126265726,-87.63749065485905,60606,JfQJl31_21d_1_UuuT58Vg
1751,Just Salad,3.5,$$,94,"['120 W Adams St', 'Chicago, IL 60603']",41.8795449,-87.6316,60603,z33SlompX5P2Uvf7gh7bzQ
1752,Mercato at Rustle+Roux,3.5,$$,3,"['227 W Monroe St', 'Chicago, IL 60606']",41.879906676155315,-87.63444091741947,60606,c2YbcxkKguHrdhWFgQ6NvA
1753,McDonald's,2.5,$,47,"['180 W Adams', 'Chicago, IL 60603']",41.879519,-87.6335512,60603,nWDx3De5cF9YHBuZEko8pw
1754,Sono Wood Fired,1.5,,3,"['800 S Clark St', 'Chicago, IL 60605']",41.87177452857779,-87.63080266340691,60605,GXP_s3eXolDeIdUwtcuvvA
1755,Rittergut Wine Bar,3.5,$$,121,"['10 S Wacker Dr', 'Chicago, IL 60606']",41.8815478,-87.63714159063832,60606,NuhY1d-Kiq8iRv5htEgiWg
1756,Micky's Chicken & Fish,3.5,$,59,"['408 S Clark St', 'Chicago, IL 60605']",41.87641,-87.63106,60605,En7wH6QM_qpJJUsn6TeuTg
1757,Brown Bag Seafood,4.0,,1,"['333 S Wabash Ave', 'Chicago, IL 60604']",41.877413,-87.625657,60604,TmeXcq3N1NxM0nInju-6RA
1758,720 South Bar & Grill,3.5,$$,50,"['720 S Michigan Ave', 'Chicago, IL 60605']",41.872435,-87.624749,60605,s6tq3v3pUIS9-BXl15cOnw
1759,Sweet Swabian,4.5,$$,8,"['50 W Washington St', 'Chicago Christkindlmarket', 'Chicago, IL 60602']",41.8838099,-87.6302,60602,27ghlKYxoOc8d2Nhz3bemA
1760,The Budlong - Urbanspace,3.0,,1,"['25 W Washington St', 'Chicago, IL 60602']",41.8831051,-87.6288139,60602,GAqw86Ds71HqperqRSlg_w
1761,Smashburger,4.0,$$,60,"['360 N Michigan Ave', 'Chicago, IL 60601']",41.887912180662916,-87.62493119999999,60601,En8cm3GyaQ5xX-CzHouq4Q
1762,Harry's Sandwich Shop,3.5,$,57,"['336 S Dearborn St', 'Chicago, IL 60604']",41.8771579797933,-87.6295341932541,60604,XAR716AWqWhqRgM9EGDBVw
1763,Cityfront Cafe,3.5,$,15,"['455 N Cityfront Plaza Dr', 'Nbc Tower', 'Chicago, IL 60611']",41.88972952778034,-87.62118891962737,60611,SevO_rGnkDo3Qya-wD2iUQ
1764,The Halal Slice,3.5,,3,"['Chicago, IL 60601']",41.88626,-87.62231,60601,DAhQClyi-sKc5YafSYyMbg
1765,Market Creations,3.0,$,16,"['111 W Jackson Blvd', 'Chicago, IL 60604']",41.87785,-87.6313,60604,QdRASstCZUYBiQVPARxrPA
1766,Boar's Head Cafe,4.0,$,54,"['210 W Lake St', 'Chicago, IL 60606']",41.8858741112356,-87.63435924124,60606,xaJ3WdKoTz7omLOkkPzd7Q
1767,Cosi,3.0,$,73,"['33 N Dearborn St', 'Chicago, IL 60602']",41.88273,-87.62906,60602,c0Don3hqK-9s0HNLGFNNGw
1768,Jimmy John's,3.5,$,43,"['6 E Madison', 'Chicago, IL 60602']",41.882218,-87.6271769288184,60602,y0nj4wd1TlDhXCIW42R4EA
1769,Greek Kitchen,3.0,$,194,"['219 W Washington St', 'Chicago, IL 60606']",41.883041,-87.634366,60606,GkPTDjjVRMj1G8-BJkS1Ng
1770,Wingstop,3.0,$,157,"['12 E Harrison St', 'Chicago, IL 60605']",41.8745049,-87.6273516,60605,nvYqxcdJgbHkyBbbTy4Qfg
1771,Potbelly Sandwich Shop,3.5,$$,260,"['190 N State St', 'Chicago, IL 60601']",41.8855975982968,-87.6282191151276,60601,OXd7OTYmiNlPbJEozpIAeg
1772,Sunny Bowls,4.5,,6,"['222 W Merchandise Mart Plz', 'Ste 201', 'Merchandise Mart', 'Chicago, IL 60654']",41.88837,-87.63536,60654,RVApr2ge_xTZUpHtmEGEQw
1773,Hannah's Bretzel,3.5,$$,18,"['66 West Randolph St', 'Chicago, IL 60601']",41.8846049,-87.6304574,60601,MmO-o3OOgfkT4Rvhqi_mxg
1774,Amazon Go,4.5,,20,"['113 S Franklin St', 'Chicago, IL 60606']",41.8802636238296,-87.63506807634,60606,zUpcQf2P0CxeO7B3WCY_bw
1775,Potbelly Sandwich Shop,4.0,$,72,"['542 S Dearborn St', 'Chicago, IL 60605']",41.874827996928,-87.6294311053668,60605,yqAoPenbIeH4dokFrGxUrg
1776,Bockwinkel's Harbor Market,5.0,,1,"['155 N Harbor Dr', 'Concourse', 'Chicago, IL 60601']",41.88489,-87.61501,60601,ap44yJt9LXPGlJzsNHmfAQ
1777,Hannah's Bretzel,3.5,$$,32,"['107 S Franklin', 'Chicago, IL 60606']",41.8804551,-87.6350953,60606,0fMWiTxAp9Ta12Q2el4a6g
1778,Intermission Bar and Kitchen,3.0,,7,"['32 W Randolph St', 'Fl 9', 'Chicago, IL 60601']",41.884826002047,-87.628840059042,60601,G5IfwijCNn_B_obQgduWdQ
1779,Chipotle Mexican Grill,3.0,$,106,"['10 E Jackson Blvd', 'Chicago, IL 60604']",41.87833440877127,-87.6272176039846,60604,xm2qm-Jg9LLznXK2WBG7eg
1780,Sushi Sai,3.0,$$,318,"['123 N Wacker Dr', 'Ste 125', 'Chicago, IL 60606']",41.884105682373,-87.636474609375,60606,pyHajlDgnBOpYFNZ3a_gZA
1781,Tokyo Lunchbox,3.5,$$,54,"['111 E Wacker Dr', 'Chicago, IL 60601']",41.8876991271973,-87.6236343383789,60601,i1hvnxiwBa8hvG-tPH-FWQ
1782,QDOBA Mexican Eats,3.0,$,64,"['100 N Lasalle St', 'Ste 100', 'Chicago, IL 60602']",41.8833945,-87.63274757198815,60602,mZiSQz4xjHoRCNSSnFAY3A
1783,Rafael's Restaurant,2.0,,10,"['520 S Michigan Ave', 'Chicago, IL 60605']",41.87505,-87.6247999,60605,RsPX2poZNNM_vL-sfm7r6A
1784,Sixty Five Chinese Restaurant,3.0,$,147,"['201 W Madison St', 'Chicago, IL 60606']",41.88171,-87.63408,60606,noBXIopOA6ZrGRrFtW-70A
1785,Simply thalia,2.5,$$,289,"['108 N State St', 'Chicago, IL 60602']",41.883510973054875,-87.62825067282637,60602,vogNq2xHO9g1vItrfo1gJA
1786,Cafe Bonhomme,3.5,,30,"['180 N Upper Wacker Dr', 'Chicago, IL 60606']",41.88531,-87.63726,60606,-aOONkNm9xqHXnrEi06e1Q
1787,Panda Express,2.5,$,43,"['180 N. Wabash  Suite 184', 'Chicago, IL 60601']",41.8856035299199,-87.626606784761,60601,R9jRdYgRsS1oDQdP-DICxA
1788,Panda Express,3.0,$,33,"['77 E Adams St', 'Chicago, IL 60604']",41.8793955,-87.6252218,60604,Ho9LOYC2W5qpP0uIp7DmQg
1789,Chicago Curry House,3.5,$$,669,"['899 S Plymouth Ct', 'Chicago, IL 60605']",41.87086,-87.62846,60605,eZx4x6wWphM9hZalm2L1lA
1790,Tradition,3.0,$$,69,"['160 N Franklin St', 'Chicago, IL 60606']",41.884909,-87.635693,60606,dvKDuapfQJl9AxPXy16kPQ
1791,Protein Bar,4.0,$,175,"['221 W Washington', 'Chicago, IL 60606']",41.8832075515937,-87.6345729796018,60606,1ukE2y-MzEnG-SM3p8Mq0Q
1792,Burrito Beach,3.5,$,58,"['19 S La Salle St', 'Chicago, IL 60603']",41.881469466848,-87.631685930544,60603,jfRKmyb6GSRImO8t5EE88w
1793,Bob Cha,3.5,$,39,"['Chicago, IL 60606']",41.881706237793,-87.638786315918,60606,lU_n2lwE_xzCnIzp20o3tg
1794,Marshall's Landing,4.0,$$,62,"['222 Merchandise Mart Plz', 'Ste 225', 'Chicago, IL 60654']",41.88852976301034,-87.6354482,60654,ZB5nWGG3cY-3_kykpFRQDw
1795,South Loop Club,2.5,$$,341,"['701 S State St', 'Chicago, IL 60605']",41.873003156757,-87.627351834108,60605,_sozrbWfnru9sOhT5TkOMA
1796,Bacci Pizzeria,2.5,$,47,"['162 North Franklin St', 'Chicago, IL 60612']",41.88493,-87.63568,60612,AYDcHE3EgOmA1DR578CCwA
1797,McDonald's,2.0,$,29,"['119 N Wabash', 'Chicago, IL 60602']",41.8835986,-87.6258091,60602,C-kBL2VuLkirdPkAM8tfyg
1798,Farmer's Fridge,3.5,$$,23,"['125 S Clark', 'Chicago, IL 60603']",41.87979,-87.63051,60603,I-vTtwc_rqCW10Ya_L4okw
1799,HI-VIBE Superfood Juicery,4.5,$$,215,"['160 W Kinzie St', 'Chicago, IL 60654']",41.889175,-87.63306,60654,zvJx0BPvAGO3w5II1Tg0mw
1800,Protein Bar,4.0,$$,278,"['352 N Clark', 'Chicago, IL 60654']",41.8889455786121,-87.6312258839607,60654,ax-3aOMpoJD9jaoU75g96A
1801,Popeyes Louisiana Kitchen,2.0,$,73,"['156 N Wabash Ave', 'Chicago, IL 60601']",41.88470789219289,-87.62647340000822,60601,GJcVSVrqllB6EGOP2Q0y9A
1802,Potbelly Sandwich Shop,3.0,$,51,"['55 E Jackson Blvd', 'Chicago, IL 60604']",41.877862,-87.6257763627101,60604,yi4VBb-Xoa9DgVTwCNl5TQ
1803,Naf Naf Grill,3.0,,9,"['231 S LaSalle St', 'Chicago, IL 60604']",41.878465,-87.631715,60604,aoWkMIOAfE7u5ihpFNvFHA
1804,Farmer's Fridge,5.0,,1,"['10 S Wacker', 'Chicago, IL 60606']",41.8817717,-87.6371649,60606,OHoaSeR2-O1gfJWsFJQY6w
1805,Taco Fresco,2.5,$,27,"['151 E Randolph St', 'Millennium Station', 'Chicago, IL 60602']",41.8841551,-87.622822,60602,Aq3ED5k8GzRyNELKBI85nA
1806,Corner Bakery,3.0,$,104,"['56 W Randolph St', 'Ste 44', 'Goodman Theatre', 'Chicago, IL 60601']",41.884624,-87.630005,60601,Vq-EtfJGBi5oP_DWZh8gkQ
1807,I Love Sushi,3.0,$$,79,"['233 N Michigan Ave', 'Chicago, IL 60601']",41.886983,-87.623129,60601,qyHkbIRhbm2TkbKmCpsaew
1808,Kamehachi,3.0,$$,18,"['320 N Dearborn St', 'Chicago, IL 60610']",41.888168,-87.62986,60610,gAkCzTt2630G2Vq9GCyQHg
1809,Chicago Food Trucks,2.5,,5,"['Chicago, IL 60603']",41.8816184997559,-87.6261215209961,60603,MIjMcoRx_pYZJr8t94otWg
1810,Sopraffina Marketcaffe,3.5,$$,54,"['200 E Randolph St', 'Aon Ctr', 'Chicago, IL 60601']",41.885293,-87.62151,60601,OkZACcDFWTfIEVsxxL2UJw
1811,Urban Market,3.0,$$,64,"['10 S Dearborn St', 'Chicago, IL 60603']",41.881405,-87.630314,60603,wirALlXHxcpcy0aKBjYnKg
1812,Cardozo's Pub,3.0,$$,94,"['170 W Washington St', 'Chicago, IL 60602']",41.8834571838379,-87.6332015991211,60602,EsBZdYKI2zfe6c6RWvWWjA
1813,Mojo Coffee,4.5,$$,79,"['200 S Wacker', 'Chicago, IL 60606']",41.87901,-87.63698,60606,qXnCv5VpyM0TTKmSb7dNnA
1814,Biancas Bugers,5.0,,1,"['125 S Clark St', 'Revival Food Hall', 'Chicago, IL 60603']",41.87979,-87.63051,60603,ylU1_CKz-z9itkJI4dEzMw
1815,Mezza Mediterranean Grill,3.5,$$,16,"['141 W Jackson Blvd', 'Chicago, IL 60603']",41.8780051,-87.631986,60603,ZTOrY7bcpxY_-xBbLSda0Q
1816,North Loop Market,4.5,$$,17,"['300 N State St', 'Chicago, IL 60654']",41.8886020198875,-87.6292316326547,60654,jws42OnSf_-muPQT77X-Mw
1817,Subway,2.5,$,15,"['120 S State St', 'Unit 1', 'Chicago, IL 60603']",41.8800432,-87.6279487,60603,s_5xBgpVdVR6f1qv5TBqrA
1818,213 Cafe,3.5,$,4,"['Lasalle & Jackson', 'Chicago, IL 60604']",41.8784556257977,-87.6322664550781,60604,GPFcB8jm-AdIuR3RsFkGAg
1819,Roti,3.5,$,127,"['200 W Randolph St', 'Chicago, IL 60601']",41.8848931,-87.63414100000001,60601,1rJZHq8Cce3PJxCte1lalw
1820,Subway,3.0,$,10,"['60 E Jackson Blvd', 'Chicago, IL 60604']",41.8784284049848,-87.6256126356667,60604,9WyaZgjVHC_YQpjT4PddaA
1821,Roti,3.5,$,153,"['310 W Adams St', 'Chicago, IL 60606']",41.879467,-87.6358,60606,-iC6IMSJaNL8BcWHxvf9Sg
1822,Mr Submarine,3.5,$,105,"['47 N Wells St', 'Chicago, IL 60606']",41.8829804,-87.6336721,60606,Bt8bjIfRqajkZpOD35lHuA
1823,Kamehachi,3.5,$$,60,"['311 S Wacker Dr', 'Chicago, IL 60606']",41.8774299,-87.63557,60606,5Gx4M2rRQ9wIhw66gNnxzw
1824,Sopraffina Marketcaffe,3.5,$$,35,"['175 W Jackson Blvd', 'Chicago, IL 60604']",41.87749,-87.633189,60604,PKn611tgOKdzSH_y0bHfjA
1825,Mezza Mediterranean Grill,3.5,$,123,"['181 W Madison St', 'Chicago, IL 60602']",41.8817024230957,-87.6334533691406,60602,HBvhP7k4EGfTcI88Wg3DXQ
1826,Nesh Mediterranean Grill,3.5,$,204,"['110 S Wells St', 'Chicago, IL 60606']",41.8805747,-87.6338232,60606,xkMyDzigE37cTF_b_FgDDQ
1827,Herb N' Kitchen,2.0,$,17,"['720 S Michigan Ave', 'Chicago, IL 60605']",41.8724102645167,-87.6247320675985,60605,g4D2dVLzUX35Zyr-YhU16Q
1828,Dollop Coffee,3.5,,6,"['150 N Michigan Ave', 'Chicago, IL 60601']",41.88481,-87.62497,60601,oXcVKiOuSVEZoJw3GWsD9w
1829,Just Salad,4.0,,16,"['111 E Wacker Dr', 'Chicago, IL 60601']",41.887612,-87.62366,60601,29CA0Fmc54qQREPRGouZDA
1830,Piano Terra,3.0,$$,1,"['111 S Michigan Ave', 'Chicago, IL 60603']",41.8803720086812,-87.6235247381734,60603,HpE3VcpnvhthLvLy9BMySw
1831,Bagels Time,5.0,,1,"['225 N Michigan Ave', 'Chicago, IL 60601']",41.88644,-87.62411,60601,4QnrAr1vzRX_JHR0BLBDeQ
1832,La Cocina,3.0,$,39,"['406 S Clark St', 'Chicago, IL 60605']",41.8765607,-87.6309053,60605,HUCP75ndJsQ-uFuetNG8VA
1833,Five Guys,2.5,,26,"['180 N Michigan Ave', 'Chicago, IL 60601']",41.8855717279047,-87.62486433637399,60601,VN6bJuJs8pzjt5l9QVFz7g
1834,Halsted Street Deli & Bagel,4.0,$,17,"['311 S Wacker Dr', 'Ste 5', 'Chicago, IL 60606']",41.87743,-87.63557,60606,TACCTQrsrGZzaf6rfQ2mGA
1835,Marc Burger,3.0,$$,79,"['111 N State St', 'Fl 7', 'Chicago, IL 60602']",41.884269429927436,-87.62720620948518,60602,uWKg0mUltynzwV65KvpriQ
